date,temperature,humidity,visibility,apparentTemperature,pressure,windSpeed,windBearing,dewPoint,OT
2016-01-01 00:00:00,36.0,0.63,10.0,29.75,1016.61,7.94,278,24.54,25.323583333
2016-01-01 01:00:00,35.73,0.62,10.0,29.39,1015.99,8.01,281,24.15,51.834316666
2016-01-01 02:00:00,35.35,0.62,10.0,29.21,1015.83,7.52,276,23.8,68.310250001
2016-01-01 03:00:00,35.19,0.63,10.0,30.21,1015.82,5.76,268,23.93,77.753783335
2016-01-01 04:00:00,35.33,0.63,10.0,29.4,1015.6,7.18,266,24.11,70.703816665
2016-01-01 05:00:00,35.04,0.64,10.0,29.83,1015.36,6.02,263,24.12,51.012633334
2016-01-01 06:00:00,34.69,0.65,10.0,29.11,1015.34,6.45,260,24.24,45.310933334
2016-01-01 07:00:00,34.72,0.65,10.0,29.82,1015.5,5.55,258,24.17,92.21973333
2016-01-01 08:00:00,34.75,0.66,10.0,29.46,1015.42,6.05,256,24.56,50.855216665
2016-01-01 09:00:00,35.46,0.64,10.0,30.36,1015.55,5.99,255,24.61,77.587983334
2016-01-01 10:00:00,36.45,0.62,10.0,31.29,1015.52,6.34,248,24.66,246.811133336
2016-01-01 11:00:00,36.66,0.62,10.0,30.58,1014.95,7.9,245,24.75,117.287483332
2016-01-01 12:00:00,37.07,0.58,10.0,29.98,1014.05,10.05,273,23.82,107.740816668
2016-01-01 13:00:00,36.94,0.58,10.0,30.25,1013.27,9.17,278,23.59,126.87508333
2016-01-01 14:00:00,36.98,0.58,10.0,31.33,1012.66,7.28,270,23.64,123.806483333
2016-01-01 15:00:00,36.41,0.6,9.24,30.83,1012.35,6.98,261,23.76,63.672333335
2016-01-01 16:00:00,35.65,0.62,9.85,29.34,1012.32,7.93,252,23.94,79.690449999
2016-01-01 17:00:00,34.56,0.68,8.7,28.32,1012.45,7.4,248,25.11,141.282400001
2016-01-01 18:00:00,33.61,0.71,8.9,27.37,1012.76,7.1,261,25.17,85.653366671
2016-01-01 19:00:00,32.77,0.72,8.21,25.43,1013.35,8.61,273,24.68,110.160849997
2016-01-01 20:00:00,32.25,0.69,9.9,25.0,1013.47,8.25,276,23.09,88.201916665
2016-01-01 21:00:00,31.3,0.63,10.0,23.82,1013.6,8.28,273,20.21,78.814999997
2016-01-01 22:00:00,30.61,0.61,10.0,22.93,1013.55,8.36,268,18.76,89.675183332
2016-01-01 23:00:00,30.04,0.6,10.0,22.06,1013.74,8.65,271,17.93,280.715249998
2016-01-02 00:00:00,29.6,0.61,10.0,22.02,1013.91,7.85,277,17.66,116.447100002
2016-01-02 01:00:00,29.38,0.6,10.0,21.52,1013.97,8.21,272,17.38,59.997683336
2016-01-02 02:00:00,28.53,0.63,10.0,20.56,1014.04,8.1,269,17.58,56.166583328
2016-01-02 03:00:00,29.15,0.63,9.89,21.55,1014.13,7.74,267,17.98,63.422616665
2016-01-02 04:00:00,29.14,0.64,10.0,22.27,1013.91,6.71,253,18.41,104.62146667
2016-01-02 05:00:00,28.96,0.66,10.0,21.51,1014.08,7.46,249,18.87,80.009633334
2016-01-02 06:00:00,28.94,0.65,9.95,22.04,1014.47,6.69,251,18.81,73.851899999
2016-01-02 07:00:00,28.71,0.65,10.0,21.65,1014.91,6.84,245,18.4,106.999366667
2016-01-02 08:00:00,28.67,0.64,10.0,20.64,1015.26,8.23,253,17.89,84.872066666
2016-01-02 09:00:00,30.68,0.58,10.0,23.07,1015.7,8.26,253,17.63,66.148250003
2016-01-02 10:00:00,32.12,0.54,10.0,23.92,1016.0,9.91,264,17.5,88.8923
2016-01-02 11:00:00,33.41,0.51,10.0,25.29,1015.61,10.38,269,17.38,56.695283335
2016-01-02 12:00:00,34.84,0.49,10.0,26.99,1014.57,10.55,277,17.46,113.745916667
2016-01-02 13:00:00,35.26,0.48,10.0,27.02,1014.1,11.68,271,17.42,163.918916664
2016-01-02 14:00:00,35.75,0.47,10.0,28.39,1013.51,9.97,277,17.46,252.365733335
2016-01-02 15:00:00,34.72,0.5,10.0,26.5,1013.55,11.31,281,18.03,142.660266672
2016-01-02 16:00:00,34.04,0.52,10.0,26.9,1013.89,8.75,276,18.27,141.037183331
2016-01-02 17:00:00,33.21,0.55,10.0,26.99,1013.93,6.94,265,18.84,138.44835
2016-01-02 18:00:00,32.8,0.57,10.0,26.77,1013.87,6.56,250,19.31,113.319200002
2016-01-02 19:00:00,32.65,0.58,10.0,26.61,1014.17,6.53,247,19.35,111.620666666
2016-01-02 20:00:00,32.49,0.59,10.0,26.58,1014.05,6.3,232,19.7,100.971783334
2016-01-02 21:00:00,32.72,0.58,10.0,26.34,1013.7,7.04,223,19.58,136.708449997
2016-01-02 22:00:00,32.66,0.59,10.0,26.48,1012.82,6.73,221,19.78,127.66788333
2016-01-02 23:00:00,32.1,0.6,10.0,25.66,1012.31,6.94,219,19.68,47.025733332
2016-01-03 00:00:00,31.7,0.61,10.0,25.63,1011.85,6.31,219,19.92,35.356766667
2016-01-03 01:00:00,31.09,0.63,10.0,24.24,1011.42,7.23,216,19.96,35.272766667
2016-01-03 02:00:00,30.53,0.64,10.0,23.53,1010.85,7.28,206,19.69,44.551816665
2016-01-03 03:00:00,29.71,0.65,10.0,22.83,1010.27,6.87,196,19.47,61.969766666
2016-01-03 04:00:00,29.21,0.66,10.0,22.51,1009.32,6.5,203,19.24,111.847016668
2016-01-03 05:00:00,28.66,0.68,10.0,21.35,1008.98,7.16,202,19.39,59.014549998
2016-01-03 06:00:00,27.46,0.72,10.0,19.96,1008.62,7.08,200,19.54,99.228849999
2016-01-03 07:00:00,27.24,0.73,10.0,20.42,1008.43,6.17,202,19.7,67.195066667
2016-01-03 08:00:00,28.19,0.73,10.0,21.03,1008.7,6.83,211,20.7,76.210466667
2016-01-03 09:00:00,30.95,0.68,10.0,23.62,1008.99,7.93,217,21.56,60.541133334
2016-01-03 10:00:00,34.09,0.61,10.0,26.93,1008.8,8.82,216,22.22,140.449466665
2016-01-03 11:00:00,36.67,0.55,10.0,30.15,1008.29,8.7,232,22.23,114.790316665
2016-01-03 12:00:00,37.64,0.54,10.0,30.89,1007.41,9.63,242,22.48,102.062066664
2016-01-03 13:00:00,39.0,0.51,10.0,31.53,1006.86,12.17,247,22.49,141.274133333
2016-01-03 14:00:00,39.5,0.5,10.0,32.36,1006.79,11.62,252,22.62,285.917516665
2016-01-03 15:00:00,39.16,0.51,10.0,32.97,1007.13,9.18,261,22.67,383.553183333
2016-01-03 16:00:00,38.34,0.53,10.0,32.5,1007.69,8.13,254,22.9,217.8752
2016-01-03 17:00:00,37.15,0.56,10.0,31.4,1008.19,7.5,253,22.96,137.241716667
2016-01-03 18:00:00,35.7,0.6,10.0,30.8,1008.85,5.79,258,23.02,69.594333334
2016-01-03 19:00:00,34.02,0.66,10.0,29.33,1009.39,5.14,235,23.79,121.207216661
2016-01-03 20:00:00,33.94,0.65,10.0,28.56,1009.9,5.97,252,23.53,103.029416671
2016-01-03 21:00:00,32.7,0.69,10.0,27.87,1010.07,5.02,234,23.68,136.963099996
2016-01-03 22:00:00,31.71,0.72,9.79,26.35,1010.01,5.43,244,23.62,135.33
2016-01-03 23:00:00,30.35,0.75,9.78,24.49,1010.09,5.72,258,23.45,42.355366671
2016-01-04 00:00:00,27.93,0.81,9.6,23.68,1010.22,3.75,294,22.94,43.128350001
2016-01-04 01:00:00,27.73,0.8,9.75,21.23,1010.28,5.9,283,22.37,65.045833334
2016-01-04 02:00:00,27.24,0.8,9.92,20.45,1010.51,6.14,298,21.96,63.790233334
2016-01-04 03:00:00,28.39,0.72,9.83,19.76,1011.5,9.1,310,20.68,101.906733334
2016-01-04 04:00:00,27.6,0.68,9.75,17.16,1011.83,12.18,314,18.48,52.853833331
2016-01-04 05:00:00,27.55,0.65,9.68,17.82,1012.32,10.72,321,17.23,68.623183331
2016-01-04 06:00:00,25.63,0.64,9.79,15.26,1013.31,11.04,325,15.3,105.71465
2016-01-04 07:00:00,24.3,0.63,9.89,13.58,1014.53,11.07,330,13.64,86.835666666
2016-01-04 08:00:00,22.48,0.63,9.63,11.25,1015.48,11.19,334,11.89,83.503866669
2016-01-04 09:00:00,21.72,0.61,9.27,9.41,1016.24,12.89,346,10.26,99.211316669
2016-01-04 10:00:00,21.16,0.58,9.6,9.26,1017.28,11.8,344,8.91,96.994033332
2016-01-04 11:00:00,21.09,0.56,9.73,8.95,1017.53,12.23,347,7.72,127.503716668
2016-01-04 12:00:00,21.45,0.52,9.8,9.32,1017.27,12.37,337,6.52,91.140933329
2016-01-04 13:00:00,21.62,0.5,9.77,10.5,1017.37,10.6,347,5.98,76.112916667
2016-01-04 14:00:00,21.32,0.49,9.73,9.29,1017.62,12.1,342,5.38,100.068183332
2016-01-04 15:00:00,20.3,0.48,9.83,7.74,1018.69,12.61,345,3.64,102.225133334
2016-01-04 16:00:00,18.16,0.49,10.0,4.49,1019.92,13.69,351,2.06,100.24998333
2016-01-04 17:00:00,15.5,0.52,10.0,0.62,1021.38,14.65,355,0.96,132.811216662
2016-01-04 18:00:00,13.51,0.52,10.0,-1.33,1022.8,13.51,347,-0.72,101.154066666
2016-01-04 19:00:00,11.92,0.54,10.0,-2.45,1024.41,11.98,352,-1.54,124.008283331
2016-01-04 20:00:00,10.72,0.56,10.0,-4.74,1025.81,13.29,352,-1.71,131.36491667
2016-01-04 21:00:00,9.56,0.56,10.0,-6.07,1026.85,13.03,355,-2.87,116.390749999
2016-01-04 22:00:00,8.65,0.56,10.0,-7.12,1027.87,12.86,356,-3.63,130.084266667
2016-01-04 23:00:00,7.45,0.58,10.0,-7.96,1028.74,11.79,356,-4.27,143.544583334
2016-01-05 00:00:00,6.57,0.58,10.0,-8.64,1029.27,11.16,357,-5.2,147.439516664
2016-01-05 01:00:00,6.27,0.58,10.0,-8.65,1029.82,10.65,355,-5.34,129.576116665
2016-01-05 02:00:00,5.71,0.59,10.0,-8.7,1030.67,9.79,354,-5.42,160.132233331
2016-01-05 03:00:00,5.34,0.6,10.0,-7.73,1031.53,8.12,350,-5.47,144.871166667
2016-01-05 04:00:00,5.09,0.61,10.0,-6.88,1032.02,6.95,343,-5.22,148.885316667
2016-01-05 05:00:00,4.9,0.63,10.0,-7.53,1032.68,7.36,342,-5.03,135.5544
2016-01-05 06:00:00,4.77,0.63,10.0,-8.08,1033.65,7.76,334,-4.97,154.026583333
2016-01-05 07:00:00,4.62,0.64,10.0,-7.7,1034.49,7.19,346,-4.9,138.022599998
2016-01-05 08:00:00,5.08,0.63,10.0,-6.2,1035.32,6.32,347,-4.59,149.700916664
2016-01-05 09:00:00,8.11,0.58,10.0,-4.12,1036.02,7.85,350,-3.73,123.226183331
2016-01-05 10:00:00,11.26,0.51,10.0,0.48,1036.34,7.02,346,-3.25,119.976516667
2016-01-05 11:00:00,14.72,0.44,10.0,4.69,1036.24,6.98,335,-3.14,164.369933332
2016-01-05 12:00:00,17.97,0.38,10.0,9.39,1035.45,6.14,353,-3.2,83.106816664
2016-01-05 13:00:00,20.37,0.33,10.0,12.15,1034.85,6.23,340,-4.13,118.24325
2016-01-05 14:00:00,22.42,0.32,10.0,13.31,1034.35,7.82,329,-2.82,97.513400003
2016-01-05 15:00:00,23.66,0.3,10.0,16.96,1034.48,5.31,314,-3.49,126.259666671
2016-01-05 16:00:00,23.17,0.32,10.0,23.17,1035.22,2.76,263,-2.2,105.524116667
2016-01-05 17:00:00,19.78,0.38,10.0,15.28,1035.83,3.12,237,-1.62,108.961316668
2016-01-05 18:00:00,17.09,0.5,10.0,11.79,1036.07,3.39,273,1.71,157.6303
2016-01-05 19:00:00,14.45,0.6,10.0,8.58,1036.27,3.5,264,3.05,120.204083337
2016-01-05 20:00:00,13.45,0.65,10.0,7.68,1036.17,3.36,263,3.94,106.759383334
2016-01-05 21:00:00,12.43,0.67,9.92,6.83,1036.11,3.19,248,3.51,121.613500001
2016-01-05 22:00:00,11.54,0.71,10.0,4.56,1036.19,3.92,236,3.84,155.410866664
2016-01-05 23:00:00,11.16,0.71,10.0,11.16,1035.97,2.39,237,3.64,100.088616665
2016-01-06 00:00:00,10.5,0.73,10.0,2.32,1035.56,4.63,253,3.58,181.285999998
2016-01-06 01:00:00,9.92,0.75,9.91,9.92,1034.91,2.57,243,3.67,132.0768
2016-01-06 02:00:00,9.68,0.73,10.0,2.05,1034.74,4.16,263,2.89,122.452316669
2016-01-06 03:00:00,8.96,0.77,9.88,8.96,1034.7,1.84,269,3.29,141.246066665
2016-01-06 04:00:00,8.94,0.73,9.85,-1.85,1034.49,6.56,254,2.06,130.058266667
2016-01-06 05:00:00,7.97,0.71,9.8,7.97,1034.21,1.05,249,0.69,135.713649999
2016-01-06 06:00:00,8.03,0.72,9.89,8.03,1034.4,2.17,231,0.89,180.791483335
2016-01-06 07:00:00,7.23,0.74,10.0,7.23,1034.47,1.25,249,0.6,122.888450001
2016-01-06 08:00:00,8.52,0.71,9.56,1.86,1034.39,3.47,228,1.12,137.220466666
2016-01-06 09:00:00,14.09,0.69,9.79,6.24,1034.21,4.84,231,5.85,117.192083334
2016-01-06 10:00:00,20.55,0.58,9.89,13.9,1034.17,4.76,233,8.24,103.451700001
2016-01-06 11:00:00,27.31,0.45,10.0,21.01,1033.44,5.58,215,8.72,114.438950001
2016-01-06 12:00:00,32.51,0.33,10.0,27.29,1032.17,5.43,215,6.83,96.562933335
2016-01-06 13:00:00,36.2,0.26,10.0,30.83,1031.03,6.59,213,4.56,86.655999998
2016-01-06 14:00:00,38.55,0.23,10.0,33.46,1029.83,6.88,218,3.64,93.459050001
2016-01-06 15:00:00,39.67,0.21,10.0,35.22,1029.29,6.23,203,3.14,97.385016663
2016-01-06 16:00:00,37.9,0.23,10.0,33.03,1029.31,6.32,196,3.85,88.2386
2016-01-06 17:00:00,31.84,0.34,10.0,26.74,1029.29,5.16,189,6.97,69.775533331
2016-01-06 18:00:00,27.55,0.45,9.95,22.7,1029.55,4.2,200,8.91,93.568200002
2016-01-06 19:00:00,25.09,0.52,9.89,19.57,1029.65,4.43,185,10.02,94.886666667
2016-01-06 20:00:00,24.18,0.53,10.0,18.97,1029.61,4.06,198,9.67,102.326600003
2016-01-06 21:00:00,22.58,0.57,10.0,16.03,1029.47,4.98,195,9.6,122.762033336
2016-01-06 22:00:00,21.55,0.6,10.0,15.86,1029.51,4.11,198,9.81,100.0612
2016-01-06 23:00:00,20.55,0.63,10.0,14.4,1029.13,4.35,198,9.89,117.142966667
2016-01-07 00:00:00,18.88,0.67,9.96,18.88,1028.42,1.16,181,9.85,105.686416669
2016-01-07 01:00:00,17.33,0.69,10.0,17.33,1027.86,2.91,219,9.03,105.789083334
2016-01-07 02:00:00,16.04,0.73,10.0,16.04,1027.5,1.85,226,8.99,125.045200003
2016-01-07 03:00:00,15.34,0.75,8.52,9.92,1027.3,3.31,229,8.86,142.162116668
2016-01-07 04:00:00,14.2,0.76,10.0,9.08,1027.21,3.06,211,8.12,124.068416668
2016-01-07 05:00:00,13.15,0.77,10.0,13.15,1027.5,1.25,274,7.25,142.142449998
2016-01-07 06:00:00,12.91,0.78,10.0,12.91,1027.98,0.58,310,7.49,107.233516667
2016-01-07 07:00:00,11.86,0.79,9.9,11.86,1028.2,1.21,315,6.73,124.222883331
2016-01-07 08:00:00,13.62,0.78,9.79,13.62,1028.03,2.45,330,8.07,137.259033336
2016-01-07 09:00:00,19.51,0.71,9.95,13.31,1028.24,4.25,329,11.81,116.425316668
2016-01-07 10:00:00,24.66,0.61,9.95,24.66,1028.18,2.24,1,13.08,109.234400001
2016-01-07 11:00:00,29.53,0.51,9.83,24.69,1027.41,4.48,10,13.45,91.288166667
2016-01-07 12:00:00,34.11,0.38,9.95,30.42,1026.05,4.1,25,11.44,111.083316668
2016-01-07 13:00:00,37.45,0.31,10.0,37.45,1024.9,1.36,16,9.68,72.329833335
2016-01-07 14:00:00,39.57,0.28,10.0,39.57,1024.04,1.82,37,9.41,85.394950001
2016-01-07 15:00:00,40.98,0.25,10.0,40.98,1024.16,1.15,229,8.25,83.385283333
2016-01-07 16:00:00,38.08,0.33,10.0,38.08,1024.3,1.15,155,11.89,110.83405
2016-01-07 17:00:00,30.65,0.48,10.0,30.65,1024.75,0.74,96,13.37,82.039416666
2016-01-07 18:00:00,26.52,0.58,10.0,26.52,1025.18,2.49,27,13.7,124.714316665
2016-01-07 19:00:00,24.1,0.63,10.0,24.1,1025.6,2.93,41,13.38,82.092383332
2016-01-07 20:00:00,22.75,0.68,10.0,17.43,1025.77,3.97,7,13.66,92.467149998
2016-01-07 21:00:00,21.3,0.71,9.92,17.03,1025.25,3.11,357,13.36,94.469599998
2016-01-07 22:00:00,20.36,0.75,9.95,15.29,1024.91,3.54,6,13.58,137.089566667
2016-01-07 23:00:00,19.18,0.78,9.81,12.92,1024.79,4.26,7,13.33,81.405950002
2016-01-08 00:00:00,18.49,0.78,9.86,13.94,1024.47,3.05,12,12.85,157.038750001
2016-01-08 01:00:00,17.75,0.8,9.9,11.99,1024.31,3.74,11,12.67,96.278633333
2016-01-08 02:00:00,17.17,0.81,9.52,10.45,1024.4,4.37,11,12.47,95.841399995
2016-01-08 03:00:00,17.5,0.81,9.81,11.4,1024.32,3.94,11,12.66,99.083133332
2016-01-08 04:00:00,17.66,0.81,9.8,10.56,1024.2,4.73,15,12.72,145.330466664
2016-01-08 05:00:00,17.31,0.8,9.76,9.74,1024.48,5.07,19,12.34,109.266283336
2016-01-08 06:00:00,17.53,0.8,9.91,9.42,1025.23,5.59,14,12.54,127.612133336
2016-01-08 07:00:00,17.64,0.82,9.64,9.79,1025.29,5.37,23,12.99,131.835633331
2016-01-08 08:00:00,19.82,0.8,9.6,13.91,1025.21,4.08,17,14.62,113.290133333
2016-01-08 09:00:00,25.36,0.75,9.8,21.13,1025.7,3.46,21,18.59,102.160599999
2016-01-08 10:00:00,30.73,0.68,10.0,25.26,1025.98,5.35,39,21.42,99.647366666
2016-01-08 11:00:00,34.31,0.62,9.95,29.78,1025.58,5.01,27,22.74,79.789983338
2016-01-08 12:00:00,35.52,0.62,10.0,31.15,1025.16,5.07,31,23.82,96.293716669
2016-01-08 13:00:00,37.0,0.61,10.0,32.73,1024.8,5.28,36,24.99,93.471900002
2016-01-08 14:00:00,37.22,0.64,10.0,32.57,1024.28,5.82,49,26.23,111.102716662
2016-01-08 15:00:00,36.9,0.65,10.0,32.52,1024.33,5.39,49,26.36,81.565166666
2016-01-08 16:00:00,36.09,0.69,10.0,32.51,1024.13,4.29,45,26.78,98.090616665
2016-01-08 17:00:00,35.28,0.72,10.0,30.96,1024.07,4.96,55,27.25,105.318500001
2016-01-08 18:00:00,34.74,0.75,10.0,30.91,1024.4,4.33,39,27.73,122.813183335
2016-01-08 19:00:00,34.76,0.76,9.84,30.23,1024.44,5.1,54,28.11,186.969083335
2016-01-08 20:00:00,34.55,0.79,10.0,30.14,1024.51,4.93,42,28.57,114.647916668
2016-01-08 21:00:00,34.88,0.78,10.0,34.88,1024.66,2.41,31,28.78,112.086683335
2016-01-08 22:00:00,34.98,0.78,10.0,34.98,1024.54,2.78,48,28.71,104.959049999
2016-01-08 23:00:00,34.42,0.79,9.6,34.42,1025.02,2.64,53,28.57,88.973300002
2016-01-09 00:00:00,34.5,0.79,8.63,30.37,1024.8,4.6,54,28.75,121.032983333
2016-01-09 01:00:00,34.42,0.82,8.2,30.56,1024.22,4.31,57,29.6,89.881683332
2016-01-09 02:00:00,34.08,0.84,8.54,30.81,1024.16,3.7,41,29.84,89.532433335
2016-01-09 03:00:00,34.04,0.85,8.14,30.86,1024.1,3.62,59,30.08,76.793500001
2016-01-09 04:00:00,34.07,0.87,8.02,30.27,1023.71,4.19,54,30.56,89.931733334
2016-01-09 05:00:00,34.12,0.86,8.07,30.84,1023.53,3.71,59,30.44,92.534750001
2016-01-09 06:00:00,34.25,0.87,7.82,34.25,1023.72,2.55,51,30.73,82.06345
2016-01-09 07:00:00,34.03,0.88,7.18,34.03,1023.67,2.25,41,30.87,107.133316666
2016-01-09 08:00:00,34.53,0.88,7.33,32.11,1023.72,3.05,32,31.3,101.261149997
2016-01-09 09:00:00,35.59,0.85,8.21,33.04,1024.05,3.28,49,31.61,173.827166668
2016-01-09 10:00:00,37.14,0.82,8.94,37.14,1024.9,2.85,71,32.1,109.047416667
2016-01-09 11:00:00,38.61,0.79,9.09,35.51,1024.7,4.21,71,32.64,185.982083331
2016-01-09 12:00:00,39.77,0.76,8.99,37.02,1023.37,4.04,110,32.98,129.60535
2016-01-09 13:00:00,40.74,0.73,9.28,37.64,1022.79,4.63,115,32.93,78.784283335
2016-01-09 14:00:00,41.15,0.72,9.23,37.8,1022.61,5.03,124,32.91,61.131916667
2016-01-09 15:00:00,41.22,0.73,9.21,38.04,1022.04,4.82,95,33.15,63.250400002
2016-01-09 16:00:00,40.52,0.75,8.85,38.34,1022.17,3.56,80,33.08,90.361083332
2016-01-09 17:00:00,38.8,0.79,8.29,35.99,1022.49,3.94,70,32.84,83.362716666
2016-01-09 18:00:00,38.22,0.81,8.0,35.14,1022.91,4.12,79,32.88,64.500866666
2016-01-09 19:00:00,37.4,0.84,7.92,34.22,1023.46,4.1,80,33.1,108.656983335
2016-01-09 20:00:00,36.99,0.85,7.72,34.51,1023.25,3.38,69,32.89,99.563399996
2016-01-09 21:00:00,36.53,0.86,7.7,33.11,1023.08,4.2,46,32.79,113.73145
2016-01-09 22:00:00,36.13,0.88,7.4,31.76,1022.82,5.2,47,32.79,91.866549998
2016-01-09 23:00:00,36.04,0.89,7.13,32.91,1022.07,3.85,36,33.24,202.147933331
2016-01-10 00:00:00,36.33,0.89,7.02,33.28,1021.28,3.81,43,33.51,272.66785
2016-01-10 01:00:00,36.33,0.9,7.23,32.54,1020.31,4.57,47,33.59,145.162616665
2016-01-10 02:00:00,36.84,0.9,6.56,32.11,1019.37,5.85,53,34.14,68.45725
2016-01-10 03:00:00,36.77,0.9,7.25,36.77,1018.76,2.97,55,34.11,66.014766669
2016-01-10 04:00:00,37.19,0.9,6.35,32.17,1017.98,6.34,41,34.45,93.868983336
2016-01-10 05:00:00,37.97,0.9,7.5,32.96,1015.8,6.57,41,35.23,69.41865
2016-01-10 06:00:00,39.19,0.89,7.52,34.66,1014.47,6.19,59,36.34,109.479816666
2016-01-10 07:00:00,39.93,0.91,6.09,35.33,1012.83,6.55,66,37.42,63.306916668
2016-01-10 08:00:00,41.24,0.91,5.1,36.99,1010.9,6.39,72,38.75,59.833566664
2016-01-10 09:00:00,43.89,0.88,4.93,38.94,1008.98,8.84,90,40.7,73.281416667
2016-01-10 10:00:00,46.86,0.89,3.73,42.65,1006.27,8.69,100,43.71,156.646466667
2016-01-10 11:00:00,48.61,0.91,2.9,46.53,1003.34,5.09,86,46.13,152.611883335
2016-01-10 12:00:00,49.78,0.91,3.86,48.84,1000.28,3.7,135,47.28,139.582666668
2016-01-10 13:00:00,50.75,0.9,4.51,50.75,997.49,5.44,137,48.04,71.02973333199999
2016-01-10 14:00:00,53.24,0.9,5.41,53.24,995.02,7.64,149,50.38,61.268100001
2016-01-10 15:00:00,53.49,0.91,5.37,53.49,993.67,7.54,150,51.01,160.058500002
2016-01-10 16:00:00,55.08,0.9,6.04,55.08,992.18,10.22,161,52.33,186.263383335
2016-01-10 17:00:00,54.3,0.88,6.56,54.3,991.19,10.24,187,50.87,46.87025
2016-01-10 18:00:00,51.97,0.85,8.54,51.97,991.77,11.87,204,47.51,28.259416666
2016-01-10 19:00:00,49.83,0.86,9.84,47.05,992.27,6.85,204,45.76,24.332233331
2016-01-10 20:00:00,48.15,0.84,9.43,44.27,992.56,8.6,203,43.64,35.089316661
2016-01-10 21:00:00,47.07,0.83,9.28,43.17,993.09,8.06,212,42.24,53.950050004
2016-01-10 22:00:00,44.15,0.81,8.78,39.66,993.95,7.98,238,38.66,39.308566664
2016-01-10 23:00:00,43.71,0.74,10.0,37.11,995.55,13.24,264,36.01,218.952733334
2016-01-11 00:00:00,40.2,0.67,10.0,31.92,997.12,15.55,280,30.24,40.770299999
2016-01-11 01:00:00,37.99,0.63,10.0,29.56,998.36,14.1,291,26.37,34.889983335000004
2016-01-11 02:00:00,36.36,0.59,10.0,27.78,999.75,13.27,286,23.54,61.361066672
2016-01-11 03:00:00,35.07,0.55,10.0,25.71,1001.02,14.46,286,20.47,46.712233332
2016-01-11 04:00:00,32.92,0.53,9.95,23.41,1002.24,13.28,292,17.6,60.188633337
2016-01-11 05:00:00,30.77,0.5,10.0,19.41,1003.64,16.71,288,14.33,79.218999998
2016-01-11 06:00:00,29.14,0.49,10.0,18.07,1005.34,14.64,290,12.48,78.901983335
2016-01-11 07:00:00,28.09,0.47,10.0,18.21,1006.44,11.28,288,10.5,94.446900001
2016-01-11 08:00:00,28.1,0.47,9.89,17.77,1007.36,12.25,282,10.7,80.347166664
2016-01-11 09:00:00,28.71,0.43,10.0,16.97,1008.36,16.09,277,9.03,87.823316666
2016-01-11 10:00:00,28.9,0.4,10.0,17.2,1009.39,16.13,277,7.81,68.111383333
2016-01-11 11:00:00,29.07,0.38,10.0,17.31,1009.76,16.44,285,6.49,88.727016668
2016-01-11 12:00:00,29.53,0.35,10.0,18.53,1009.52,14.73,280,5.45,66.919550002
2016-01-11 13:00:00,29.91,0.35,10.0,18.61,1009.77,15.83,276,5.4,111.520216669
2016-01-11 14:00:00,30.14,0.34,9.95,19.1,1010.13,15.28,282,5.1,102.851550001
2016-01-11 15:00:00,29.27,0.35,10.0,17.39,1010.93,16.91,281,5.15,85.540333335
2016-01-11 16:00:00,28.02,0.37,10.0,17.13,1012.0,13.44,284,4.94,105.723749999
2016-01-11 17:00:00,26.31,0.39,10.0,15.79,1013.41,11.68,283,5.03,85.460966668
2016-01-11 18:00:00,25.31,0.41,10.0,15.99,1014.83,9.06,280,4.71,126.164716668
2016-01-11 19:00:00,24.47,0.41,10.0,14.98,1016.01,9.05,281,3.94,73.895399998
2016-01-11 20:00:00,23.37,0.43,10.0,13.58,1016.87,9.11,279,4.25,158.845666667
2016-01-11 21:00:00,22.39,0.44,10.0,12.99,1017.38,8.22,272,3.82,89.362766666
2016-01-11 22:00:00,21.38,0.46,10.0,14.07,1017.9,5.5,273,3.98,97.778883328
2016-01-11 23:00:00,20.44,0.5,10.0,13.56,1018.36,4.94,265,4.86,307.883833331
2016-01-12 00:00:00,18.45,0.58,10.0,11.27,1018.47,4.91,247,6.35,157.211416664
2016-01-12 01:00:00,18.45,0.59,10.0,13.31,1018.51,3.4,235,6.66,160.989333333
2016-01-12 02:00:00,16.77,0.67,10.0,16.77,1018.65,1.57,180,7.73,150.983149998
2016-01-12 03:00:00,16.56,0.71,10.0,16.56,1018.77,2.31,155,8.72,130.259799997
2016-01-12 04:00:00,16.05,0.75,10.0,16.05,1018.32,2.06,200,9.48,156.521083332
2016-01-12 05:00:00,15.69,0.75,10.0,10.03,1018.39,3.48,171,9.24,122.488166666
2016-01-12 06:00:00,15.57,0.76,9.95,15.57,1018.42,2.28,166,9.48,171.55535
2016-01-12 07:00:00,16.47,0.75,10.0,10.32,1018.03,3.87,161,9.95,119.443883333
2016-01-12 08:00:00,17.0,0.74,9.89,17.0,1017.06,2.92,138,10.09,123.665016665
2016-01-12 09:00:00,21.82,0.58,10.0,13.93,1016.41,6.19,164,9.25,142.708966666
2016-01-12 10:00:00,24.84,0.49,10.0,16.86,1015.73,7.01,157,8.26,189.778216668
2016-01-12 11:00:00,27.3,0.45,10.0,18.64,1014.14,8.75,163,8.76,95.655349998
2016-01-12 12:00:00,29.77,0.44,10.0,20.99,1012.05,9.96,167,10.48,122.548083337
2016-01-12 13:00:00,31.5,0.44,10.0,23.34,1010.25,9.56,162,12.36,153.002966666
